folder_id,filename,path,folder_size,is_singleton,is_winnable,file_id,split,is_test_query
CLAO.300.6,D1723.523.4.txt,/u/irowerojas/localLatin/canon/CLAO.300.6/D1723.523.4.txt,2,False,True,581,train,False
CLYO.567.5,BN2123.94r.3.txt,/u/irowerojas/localLatin/canon/CLYO.567.5/BN2123.94r.3.txt,1,True,False,582,train,False
CLYO.583.6,BN2123.93v.1.txt,/u/irowerojas/localLatin/canon/CLYO.583.6/BN2123.93v.1.txt,1,True,False,583,test,False
CMAC.581.12,BN2123.97v.7.txt,/u/irowerojas/localLatin/canon/CMAC.581.12/BN2123.97v.7.txt,2,False,True,584,train,False
CMAC.581.12,WlfH1062.6r.2.txt,/u/irowerojas/localLatin/canon/CMAC.581.12/WlfH1062.6r.2.txt,2,False,True,585,train,False
CMAC.581.18,BN2123.95r.6.txt,/u/irowerojas/localLatin/canon/CMAC.581.18/BN2123.95r.6.txt,1,True,False,586,test,False
CMAC.581.7,BN2123.95r.5.txt,/u/irowerojas/localLatin/canon/CMAC.581.7/BN2123.95r.5.txt,1,True,False,587,train,False
CMAC.581.9,BN2123.91r.7.txt,/u/irowerojas/localLatin/canon/CMAC.581.9/BN2123.91r.7.txt,1,True,False,588,test,False
CMAC.585.1,BN2123.90v.1.txt,/u/irowerojas/localLatin/canon/CMAC.585.1/BN2123.90v.1.txt,1,True,False,589,test,False
CMAC.585.12,BN2123.93r.7.txt,/u/irowerojas/localLatin/canon/CMAC.585.12/BN2123.93r.7.txt,1,True,False,590,train,False
CMAC.585.2,BN2123.90r.8.txt,/u/irowerojas/localLatin/canon/CMAC.585.2/BN2123.90r.8.txt,1,True,False,591,test,False
CMAC.585.3,BN2123.88v.2.txt,/u/irowerojas/localLatin/canon/CMAC.585.3/BN2123.88v.2.txt,1,True,False,592,train,False
CMAC.585.4,BN2123.92r.3.txt,/u/irowerojas/localLatin/canon/CMAC.585.4/BN2123.92r.3.txt,1,True,False,593,train,False
CMAC.585.5,BN2123.104r.2.txt,/u/irowerojas/localLatin/canon/CMAC.585.5/BN2123.104r.2.txt,2,False,True,594,train,False
CMAC.585.5,BN2123.93r.3.txt,/u/irowerojas/localLatin/canon/CMAC.585.5/BN2123.93r.3.txt,2,False,True,595,train,False
"CMEA.845.0 ""Canon extravagans 2"", Conc. Meaux, a. 845; unique to this ms, apud MGH Conc. III p. 129",WlfH1062.219r.2.txt,"/u/irowerojas/localLatin/canon/CMEA.845.0 ""Canon extravagans 2"", Conc. Meaux, a. 845; unique to this ms, apud MGH Conc. III p. 129/WlfH1062.219r.2.txt",1,True,False,596,test,False
CMEA.845.10,WlfH1062.17v.2.txt,/u/irowerojas/localLatin/canon/CMEA.845.10/WlfH1062.17v.2.txt,1,True,False,597,test,False
CMEA.845.60,WlfH1062.219r.1.txt,/u/irowerojas/localLatin/canon/CMEA.845.60/WlfH1062.219r.1.txt,1,True,False,598,train,False
CNEO.315.,Brn425.57r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315./Brn425.57r.4.txt,2,False,True,599,test,True
CNEO.315.,D1723.557.1.txt,/u/irowerojas/localLatin/canon/CNEO.315./D1723.557.1.txt,2,False,True,600,test,True
CNEO.315.1,BAV1341.12v.16.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/BAV1341.12v.16.txt,7,False,True,601,train,False
CNEO.315.1,BN2123.87r.7.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/BN2123.87r.7.txt,7,False,True,602,test,True
CNEO.315.1,Brn425.20r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/Brn425.20r.3.txt,7,False,True,603,test,True
CNEO.315.1,C1525.22v.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/C1525.22v.1.txt,7,False,True,604,train,False
CNEO.315.1,D1723.524.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/D1723.524.5.txt,7,False,True,605,test,True
CNEO.315.1,Hat42.160v.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/Hat42.160v.6.txt,7,False,True,606,train,False
CNEO.315.1,KoeD213.25v.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.1/KoeD213.25v.1.txt,7,False,True,607,test,True
CNEO.315.10,BAV1341.13r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/BAV1341.13r.3.txt,6,False,True,608,test,True
CNEO.315.10,Brn425.20r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/Brn425.20r.4.txt,6,False,True,609,test,True
CNEO.315.10,C1525.23r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/C1525.23r.3.txt,6,False,True,610,train,False
CNEO.315.10,D1723.524.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/D1723.524.6.txt,6,False,True,611,train,False
CNEO.315.10,Hat42.161v.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/Hat42.161v.1.txt,6,False,True,612,train,False
CNEO.315.10,KoeD213.26v.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.10/KoeD213.26v.1.txt,6,False,True,613,test,True
CNEO.315.11,BAV1341.13r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.11/BAV1341.13r.4.txt,4,False,True,614,train,False
CNEO.315.11,C1525.23r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.11/C1525.23r.4.txt,4,False,True,615,train,False
CNEO.315.11,Hat42.161v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.11/Hat42.161v.2.txt,4,False,True,616,test,True
CNEO.315.11,KoeD213.26v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.11/KoeD213.26v.2.txt,4,False,True,617,test,True
CNEO.315.12,BAV1341.13r.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/BAV1341.13r.5.txt,7,False,True,618,test,True
CNEO.315.12,BN2123.77v.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/BN2123.77v.5.txt,7,False,True,619,test,True
CNEO.315.12,Brn425.55v.9.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/Brn425.55v.9.txt,7,False,True,620,train,False
CNEO.315.12,C1525.23r.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/C1525.23r.5.txt,7,False,True,621,test,True
CNEO.315.12,D1723.555.10.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/D1723.555.10.txt,7,False,True,622,train,False
CNEO.315.12,Hat42.161v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/Hat42.161v.3.txt,7,False,True,623,train,False
CNEO.315.12,KoeD213.26v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.12/KoeD213.26v.3.txt,7,False,True,624,test,True
CNEO.315.13,BAV1341.13r.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/BAV1341.13r.6.txt,8,False,True,625,test,True
CNEO.315.13,BN2123.84v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/BN2123.84v.3.txt,8,False,True,626,test,True
CNEO.315.13,BN2123.84v.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/BN2123.84v.4.txt,8,False,True,627,test,True
CNEO.315.13,Brn425.56v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/Brn425.56v.2.txt,8,False,True,628,train,False
CNEO.315.13,C1525.23r.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/C1525.23r.6.txt,8,False,True,629,train,False
CNEO.315.13,D1723.556.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/D1723.556.3.txt,8,False,True,630,train,False
CNEO.315.13,Hat42.161v.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/Hat42.161v.4.txt,8,False,True,631,train,False
CNEO.315.13,KoeD213.26v.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.13/KoeD213.26v.4.txt,8,False,True,632,test,True
CNEO.315.14,BAV1341.13r.7.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/BAV1341.13r.7.txt,6,False,True,633,test,True
CNEO.315.14,Brn425.57r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/Brn425.57r.3.txt,6,False,True,634,test,True
CNEO.315.14,C1525.23v.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/C1525.23v.1.txt,6,False,True,635,train,False
CNEO.315.14,D1723.556.8.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/D1723.556.8.txt,6,False,True,636,test,True
CNEO.315.14,Hat42.162r.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/Hat42.162r.1.txt,6,False,True,637,train,False
CNEO.315.14,KoeD213.26v.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.14/KoeD213.26v.5.txt,6,False,True,638,train,False
CNEO.315.2,BAV1341.12v.17.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/BAV1341.12v.17.txt,7,False,True,639,test,True
CNEO.315.2,BN2123.98r.9.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/BN2123.98r.9.txt,7,False,True,640,train,False
CNEO.315.2,Brn425.25v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/Brn425.25v.3.txt,7,False,True,641,test,True
CNEO.315.2,C1525.22v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/C1525.22v.2.txt,7,False,True,642,test,True
CNEO.315.2,D1723.528.11.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/D1723.528.11.txt,7,False,True,643,train,False
CNEO.315.2,Hat42.160v.7.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/Hat42.160v.7.txt,7,False,True,644,train,False
CNEO.315.2,KoeD213.25v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.2/KoeD213.25v.2.txt,7,False,True,645,test,True
CNEO.315.3,BAV1341.12v.18.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/BAV1341.12v.18.txt,6,False,True,646,test,True
CNEO.315.3,Brn425.24v.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/Brn425.24v.2.txt,6,False,True,647,test,True
CNEO.315.3,C1525.22v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/C1525.22v.3.txt,6,False,True,648,train,False
CNEO.315.3,D1723.527.10.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/D1723.527.10.txt,6,False,True,649,train,False
CNEO.315.3,Hat42.160v.8.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/Hat42.160v.8.txt,6,False,True,650,test,True
CNEO.315.3,KoeD213.25v.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.3/KoeD213.25v.3.txt,6,False,True,651,train,False
CNEO.315.4,BAV1341.12v.19.txt,/u/irowerojas/localLatin/canon/CNEO.315.4/BAV1341.12v.19.txt,4,False,True,652,train,False
CNEO.315.4,C1525.22v.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.4/C1525.22v.4.txt,4,False,True,653,train,False
CNEO.315.4,Hat42.161r.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.4/Hat42.161r.1.txt,4,False,True,654,test,True
CNEO.315.4,KoeD213.25v.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.4/KoeD213.25v.4.txt,4,False,True,655,test,True
CNEO.315.5,BAV1341.12v.20.txt,/u/irowerojas/localLatin/canon/CNEO.315.5/BAV1341.12v.20.txt,4,False,True,656,train,False
CNEO.315.5,C1525.22v.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.5/C1525.22v.5.txt,4,False,True,657,train,False
CNEO.315.5,Hat42.161r.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.5/Hat42.161r.2.txt,4,False,True,658,test,True
CNEO.315.5,KoeD213.26r.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.5/KoeD213.26r.1.txt,4,False,True,659,test,True
CNEO.315.6,BAV1341.12v.21.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/BAV1341.12v.21.txt,6,False,True,660,train,False
CNEO.315.6,Brn425.44r.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/Brn425.44r.5.txt,6,False,True,661,train,False
CNEO.315.6,C1525.22v.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/C1525.22v.6.txt,6,False,True,662,test,True
CNEO.315.6,D1723.545.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/D1723.545.4.txt,6,False,True,663,train,False
CNEO.315.6,Hat42.161r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/Hat42.161r.3.txt,6,False,True,664,test,True
CNEO.315.6,KoeD213.26r.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.6/KoeD213.26r.2.txt,6,False,True,665,test,True
CNEO.315.7,BAV1341.12v.22.txt,/u/irowerojas/localLatin/canon/CNEO.315.7/BAV1341.12v.22.txt,4,False,True,666,test,True
CNEO.315.7,C1525.22v.7.txt,/u/irowerojas/localLatin/canon/CNEO.315.7/C1525.22v.7.txt,4,False,True,667,train,False
CNEO.315.7,Hat42.161r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.7/Hat42.161r.4.txt,4,False,True,668,train,False
CNEO.315.7,KoeD213.26r.3.txt,/u/irowerojas/localLatin/canon/CNEO.315.7/KoeD213.26r.3.txt,4,False,True,669,test,True
CNEO.315.8,BAV1341.13r.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.8/BAV1341.13r.1.txt,5,False,True,670,test,True
CNEO.315.8,BN2123.77r.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.8/BN2123.77r.2.txt,5,False,True,671,train,False
CNEO.315.8,C1525.23r.1.txt,/u/irowerojas/localLatin/canon/CNEO.315.8/C1525.23r.1.txt,5,False,True,672,test,True
CNEO.315.8,Hat42.161r.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.8/Hat42.161r.5.txt,5,False,True,673,test,True
CNEO.315.8,KoeD213.26r.4.txt,/u/irowerojas/localLatin/canon/CNEO.315.8/KoeD213.26r.4.txt,5,False,True,674,train,False
CNEO.315.9,BAV1341.13r.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.9/BAV1341.13r.2.txt,4,False,True,675,test,True
CNEO.315.9,C1525.23r.2.txt,/u/irowerojas/localLatin/canon/CNEO.315.9/C1525.23r.2.txt,4,False,True,676,train,False
CNEO.315.9,Hat42.161r.6.txt,/u/irowerojas/localLatin/canon/CNEO.315.9/Hat42.161r.6.txt,4,False,True,677,train,False
CNEO.315.9,KoeD213.26r.5.txt,/u/irowerojas/localLatin/canon/CNEO.315.9/KoeD213.26r.5.txt,4,False,True,678,test,True
CNIC.325.1,BN2123.76v.6.txt,/u/irowerojas/localLatin/canon/CNIC.325.1/BN2123.76v.6.txt,4,False,True,679,train,False
CNIC.325.1,C1525.11r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.1/C1525.11r.1.txt,4,False,True,680,test,True
CNIC.325.1,Hat42.150v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.1/Hat42.150v.1.txt,4,False,True,681,test,True
CNIC.325.1,KoeD213.11r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.1/KoeD213.11r.2.txt,4,False,True,682,train,False
CNIC.325.10,C1525.12r.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.10/C1525.12r.4.txt,3,False,True,683,test,True
CNIC.325.10,Hat42.152v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.10/Hat42.152v.2.txt,3,False,True,684,train,False
CNIC.325.10,KoeD213.13v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.10/KoeD213.13v.2.txt,3,False,True,685,test,True
CNIC.325.11,BN2123.86v.10.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/BN2123.86v.10.txt,6,False,True,686,train,False
CNIC.325.11,Brn425.17v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/Brn425.17v.1.txt,6,False,True,687,test,True
CNIC.325.11,C1525.12v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/C1525.12v.1.txt,6,False,True,688,test,True
CNIC.325.11,D1723.522.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/D1723.522.2.txt,6,False,True,689,train,False
CNIC.325.11,Hat42.153r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/Hat42.153r.1.txt,6,False,True,690,train,False
CNIC.325.11,KoeD213.13v.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.11/KoeD213.13v.3.txt,6,False,True,691,test,True
CNIC.325.12,BN2123.100r.5.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/BN2123.100r.5.txt,6,False,True,692,test,True
CNIC.325.12,Brn425.17v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/Brn425.17v.2.txt,6,False,True,693,train,False
CNIC.325.12,C1525.12v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/C1525.12v.2.txt,6,False,True,694,train,False
CNIC.325.12,D1723.522.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/D1723.522.3.txt,6,False,True,695,train,False
CNIC.325.12,Hat42.153r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/Hat42.153r.2.txt,6,False,True,696,test,True
CNIC.325.12,KoeD213.14r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.12/KoeD213.14r.1.txt,6,False,True,697,test,True
CNIC.325.13,BN2123.92v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/BN2123.92v.2.txt,6,False,True,698,train,False
CNIC.325.13,Brn425.15v.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/Brn425.15v.4.txt,6,False,True,699,test,True
CNIC.325.13,C1525.12v.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/C1525.12v.3.txt,6,False,True,700,train,False
CNIC.325.13,D1723.520.6.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/D1723.520.6.txt,6,False,True,701,test,True
CNIC.325.13,Hat42.153v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/Hat42.153v.1.txt,6,False,True,702,train,False
CNIC.325.13,KoeD213.14v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.13/KoeD213.14v.1.txt,6,False,True,703,test,True
CNIC.325.14,C1525.12v.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.14/C1525.12v.4.txt,3,False,True,704,test,True
CNIC.325.14,Hat42.153v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.14/Hat42.153v.2.txt,3,False,True,705,train,False
CNIC.325.14,KoeD213.15r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.14/KoeD213.15r.1.txt,3,False,True,706,test,True
CNIC.325.15,C1525.13r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.15/C1525.13r.1.txt,3,False,True,707,test,True
CNIC.325.15,Hat42.153v.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.15/Hat42.153v.3.txt,3,False,True,708,test,True
CNIC.325.15,KoeD213.15r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.15/KoeD213.15r.2.txt,3,False,True,709,train,False
CNIC.325.16,BN2123.85v.7.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/BN2123.85v.7.txt,6,False,True,710,test,True
CNIC.325.16,Brn425.57r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/Brn425.57r.1.txt,6,False,True,711,test,True
CNIC.325.16,C1525.13r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/C1525.13r.2.txt,6,False,True,712,test,True
CNIC.325.16,D1723.556.6.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/D1723.556.6.txt,6,False,True,713,train,False
CNIC.325.16,Hat42.154r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/Hat42.154r.1.txt,6,False,True,714,train,False
CNIC.325.16,KoeD213.15r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.16/KoeD213.15r.3.txt,6,False,True,715,train,False
CNIC.325.17,BN2123.86r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.17/BN2123.86r.1.txt,4,False,True,716,train,False
CNIC.325.17,C1525.13r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.17/C1525.13r.3.txt,4,False,True,717,test,True
CNIC.325.17,Hat42.154r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.17/Hat42.154r.2.txt,4,False,True,718,test,True
CNIC.325.17,KoeD213.15v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.17/KoeD213.15v.1.txt,4,False,True,719,train,False
CNIC.325.18,BN2123.86r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.18/BN2123.86r.2.txt,5,False,True,720,test,True
CNIC.325.18,BN2123.87v.8.txt,/u/irowerojas/localLatin/canon/CNIC.325.18/BN2123.87v.8.txt,5,False,True,721,test,True
CNIC.325.18,C1525.13r.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.18/C1525.13r.4.txt,5,False,True,722,train,False
CNIC.325.18,Hat42.154v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.18/Hat42.154v.1.txt,5,False,True,723,train,False
CNIC.325.18,KoeD213.14v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.18/KoeD213.14v.2.txt,5,False,True,724,test,True
CNIC.325.19,BN2123.96r.5.txt,/u/irowerojas/localLatin/canon/CNIC.325.19/BN2123.96r.5.txt,5,False,True,725,train,False
CNIC.325.19,C1525.13v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.19/C1525.13v.1.txt,5,False,True,726,train,False
CNIC.325.19,Hat42.154v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.19/Hat42.154v.2.txt,5,False,True,727,test,True
CNIC.325.19,KoeD213.15v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.19/KoeD213.15v.2.txt,5,False,True,728,test,True
CNIC.325.19,KoeD213.16r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.19/KoeD213.16r.1.txt,5,False,True,729,test,True
CNIC.325.2,BN2123.76v.7.txt,/u/irowerojas/localLatin/canon/CNIC.325.2/BN2123.76v.7.txt,4,False,True,730,test,True
CNIC.325.2,C1525.11r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.2/C1525.11r.2.txt,4,False,True,731,test,True
CNIC.325.2,Hat42.150v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.2/Hat42.150v.2.txt,4,False,True,732,train,False
CNIC.325.2,KoeD213.11v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.2/KoeD213.11v.1.txt,4,False,True,733,train,False
CNIC.325.20,BN2123.97r.10.txt,/u/irowerojas/localLatin/canon/CNIC.325.20/BN2123.97r.10.txt,4,False,True,734,test,True
CNIC.325.20,C1525.13v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.20/C1525.13v.2.txt,4,False,True,735,train,False
CNIC.325.20,Hat42.155r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.20/Hat42.155r.1.txt,4,False,True,736,train,False
CNIC.325.20,KoeD213.16r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.20/KoeD213.16r.2.txt,4,False,True,737,test,True
CNIC.325.21,BN2123.102r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.21/BN2123.102r.2.txt,3,False,True,738,test,True
CNIC.325.21,Brn425.43v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.21/Brn425.43v.1.txt,3,False,True,739,train,False
CNIC.325.21,D1723.544.4.txt,/u/irowerojas/localLatin/canon/CNIC.325.21/D1723.544.4.txt,3,False,True,740,test,True
CNIC.325.22,BN2123.102r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.22/BN2123.102r.3.txt,1,True,False,741,train,False
CNIC.325.3,BN2123.96v.8.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/BN2123.96v.8.txt,6,False,True,742,train,False
CNIC.325.3,Brn425.20v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/Brn425.20v.2.txt,6,False,True,743,train,False
CNIC.325.3,C1525.11r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/C1525.11r.3.txt,6,False,True,744,test,True
CNIC.325.3,D1723.524.9.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/D1723.524.9.txt,6,False,True,745,train,False
CNIC.325.3,Hat42.151r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/Hat42.151r.1.txt,6,False,True,746,test,True
CNIC.325.3,KoeD213.12r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.3/KoeD213.12r.1.txt,6,False,True,747,test,True
CNIC.325.4,BN2123.81v.6.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/BN2123.81v.6.txt,6,False,True,748,test,True
CNIC.325.4,Brn425.57v.5.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/Brn425.57v.5.txt,6,False,True,749,test,True
CNIC.325.4,C1525.11v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/C1525.11v.1.txt,6,False,True,750,train,False
CNIC.325.4,D1723.557.9.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/D1723.557.9.txt,6,False,True,751,train,False
CNIC.325.4,Hat42.151r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/Hat42.151r.2.txt,6,False,True,752,train,False
CNIC.325.4,KoeD213.12r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.4/KoeD213.12r.2.txt,6,False,True,753,test,True
CNIC.325.5,BN2123.76r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.5/BN2123.76r.3.txt,4,False,True,754,train,False
CNIC.325.5,C1525.11v.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.5/C1525.11v.2.txt,4,False,True,755,test,True
CNIC.325.5,Hat42.151v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.5/Hat42.151v.1.txt,4,False,True,756,test,True
CNIC.325.5,KoeD213.12r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.5/KoeD213.12r.3.txt,4,False,True,757,train,False
CNIC.325.6,BN2123.81r.6.txt,/u/irowerojas/localLatin/canon/CNIC.325.6/BN2123.81r.6.txt,4,False,True,758,train,False
CNIC.325.6,C1525.11v.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.6/C1525.11v.3.txt,4,False,True,759,train,False
CNIC.325.6,Hat42.152r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.6/Hat42.152r.1.txt,4,False,True,760,test,True
CNIC.325.6,KoeD213.12v.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.6/KoeD213.12v.1.txt,4,False,True,761,test,True
CNIC.325.7,BN2123.82r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.7/BN2123.82r.1.txt,4,False,True,762,train,False
CNIC.325.7,C1525.12r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.7/C1525.12r.1.txt,4,False,True,763,test,True
CNIC.325.7,Hat42.152r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.7/Hat42.152r.2.txt,4,False,True,764,test,True
CNIC.325.7,KoeD213.13r.1.txt,/u/irowerojas/localLatin/canon/CNIC.325.7/KoeD213.13r.1.txt,4,False,True,765,train,False
CNIC.325.8,C1525.12r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.8/C1525.12r.2.txt,3,False,True,766,test,True
CNIC.325.8,Hat42.152r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.8/Hat42.152r.3.txt,3,False,True,767,test,True
CNIC.325.8,KoeD213.13r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.8/KoeD213.13r.2.txt,3,False,True,768,train,False
CNIC.325.9,Brn425.20r.2.txt,/u/irowerojas/localLatin/canon/CNIC.325.9/Brn425.20r.2.txt,5,False,True,769,test,True
CNIC.325.9,C1525.12r.3.txt,/u/irowerojas/localLatin/canon/CNIC.325.9/C1525.12r.3.txt,5,False,True,770,train,False
