query_file_id,query_path,query_folder_id,pos_partner_file_id,pos_partner_path,neg_partner_file_id,neg_partner_path,neg_partner_folder_id
1198,/u/irowerojas/localLatin/canon/Can.apost.47/BAV1341.7v.17.txt,Can.apost.47,1202,/u/irowerojas/localLatin/canon/Can.apost.47/Vat5845.10r.6.txt,1275,/u/irowerojas/localLatin/canon/RPWO.758.7/BAVPal582.5v.1.txt,RPWO.758.7
1202,/u/irowerojas/localLatin/canon/Can.apost.47/Vat5845.10r.6.txt,Can.apost.47,1198,/u/irowerojas/localLatin/canon/Can.apost.47/BAV1341.7v.17.txt,222,/u/irowerojas/localLatin/canon/CANT.328.17/C1525.29v.1.txt,CANT.328.17
1203,/u/irowerojas/localLatin/canon/Can.apost.48/BAV1341.7v.18.txt,Can.apost.48,1208,/u/irowerojas/localLatin/canon/Can.apost.48/Vat5845.10r.7.txt,255,/u/irowerojas/localLatin/canon/CANT.328.23/Hat42.172v.2.txt,CANT.328.23
1204,/u/irowerojas/localLatin/canon/Can.apost.48/BN2123.89r.5.txt,Can.apost.48,1203,/u/irowerojas/localLatin/canon/Can.apost.48/BAV1341.7v.18.txt,1228,/u/irowerojas/localLatin/canon/Can.apost.6/Hat42.144v.1.txt,Can.apost.6
1208,/u/irowerojas/localLatin/canon/Can.apost.48/Vat5845.10r.7.txt,Can.apost.48,1204,/u/irowerojas/localLatin/canon/Can.apost.48/BN2123.89r.5.txt,699,/u/irowerojas/localLatin/canon/CNIC.325.13/Brn425.15v.4.txt,CNIC.325.13
1211,/u/irowerojas/localLatin/canon/Can.apost.49/C1525.7v.6.txt,Can.apost.49,1213,/u/irowerojas/localLatin/canon/Can.apost.49/KoeD213.10r.2.txt,932,/u/irowerojas/localLatin/canon/CTOL.589.0 Conc. Toletana III; anno 589; PL 84 col. 384-386; combined canons?/WlfH1062.7r.1.txt,CTOL.589.0 Conc. Toletana III; anno 589; PL 84 col. 384-386; combined canons?
1213,/u/irowerojas/localLatin/canon/Can.apost.49/KoeD213.10r.2.txt,Can.apost.49,1211,/u/irowerojas/localLatin/canon/Can.apost.49/C1525.7v.6.txt,270,/u/irowerojas/localLatin/canon/CANT.328.4/Brn425.34v.4.txt,CANT.328.4
1214,/u/irowerojas/localLatin/canon/Can.apost.49/Vat5845.10v.1.txt,Can.apost.49,1211,/u/irowerojas/localLatin/canon/Can.apost.49/C1525.7v.6.txt,115,/u/irowerojas/localLatin/canon/CANC.314.2/KoeD213.20r.2.txt,CANC.314.2
1217,/u/irowerojas/localLatin/canon/Can.apost.5/Hat42.144r.5.txt,Can.apost.5,1219,/u/irowerojas/localLatin/canon/Can.apost.5/Vat5845.7r.8.txt,1273,/u/irowerojas/localLatin/canon/RPWO.758.5/BAVPal582.5r.6.txt,RPWO.758.5
1219,/u/irowerojas/localLatin/canon/Can.apost.5/Vat5845.7r.8.txt,Can.apost.5,1217,/u/irowerojas/localLatin/canon/Can.apost.5/Hat42.144r.5.txt,1005,/u/irowerojas/localLatin/canon/Can.apost.12/C1525.5r.3.txt,Can.apost.12
1222,/u/irowerojas/localLatin/canon/Can.apost.50/Hat42.149r.4.txt,Can.apost.50,1223,/u/irowerojas/localLatin/canon/Can.apost.50/KoeD213.10r.3.txt,196,/u/irowerojas/localLatin/canon/CANT.328.11/Hat42.170r.1.txt,CANT.328.11
1223,/u/irowerojas/localLatin/canon/Can.apost.50/KoeD213.10r.3.txt,Can.apost.50,1222,/u/irowerojas/localLatin/canon/Can.apost.50/Hat42.149r.4.txt,251,/u/irowerojas/localLatin/canon/CANT.328.22/D1723.558.6.txt,CANT.328.22
1225,/u/irowerojas/localLatin/canon/Can.apost.6/BAV1341.6v.56.txt,Can.apost.6,1228,/u/irowerojas/localLatin/canon/Can.apost.6/Hat42.144v.1.txt,1217,/u/irowerojas/localLatin/canon/Can.apost.5/Hat42.144r.5.txt,Can.apost.5
1226,/u/irowerojas/localLatin/canon/Can.apost.6/BN2123.96v.14.txt,Can.apost.6,1228,/u/irowerojas/localLatin/canon/Can.apost.6/Hat42.144v.1.txt,465,/u/irowerojas/localLatin/canon/CEPA.517.9; anno 517/WlfH1062.4r.1.txt,CEPA.517.9; anno 517
1228,/u/irowerojas/localLatin/canon/Can.apost.6/Hat42.144v.1.txt,Can.apost.6,1225,/u/irowerojas/localLatin/canon/Can.apost.6/BAV1341.6v.56.txt,554,/u/irowerojas/localLatin/canon/CLAO.300.23/Brn425.55r.4.txt,CLAO.300.23
1231,/u/irowerojas/localLatin/canon/Can.apost.7/BAV1341.7r.1.txt,Can.apost.7,1232,/u/irowerojas/localLatin/canon/Can.apost.7/BN2123.87v.4.txt,892,/u/irowerojas/localLatin/canon/CORL.549.19/WlfH1062.5r.1.txt,CORL.549.19
1232,/u/irowerojas/localLatin/canon/Can.apost.7/BN2123.87v.4.txt,Can.apost.7,1231,/u/irowerojas/localLatin/canon/Can.apost.7/BAV1341.7r.1.txt,491,/u/irowerojas/localLatin/canon/CGAN.355.16/Hat42.165v.4.txt,CGAN.355.16
1234,/u/irowerojas/localLatin/canon/Can.apost.7/Hat42.144v.2.txt,Can.apost.7,1231,/u/irowerojas/localLatin/canon/Can.apost.7/BAV1341.7r.1.txt,151,/u/irowerojas/localLatin/canon/CANC.314.3/BAV1341.11r.11.txt,CANC.314.3
1238,/u/irowerojas/localLatin/canon/Can.apost.8/C1525.4v.6.txt,Can.apost.8,1241,/u/irowerojas/localLatin/canon/Can.apost.8/Vat5845.7r.11.txt,324,/u/irowerojas/localLatin/canon/CARL.501?.1/BAV1341.46r.1.txt,CARL.501?.1
1241,/u/irowerojas/localLatin/canon/Can.apost.8/Vat5845.7r.11.txt,Can.apost.8,1238,/u/irowerojas/localLatin/canon/Can.apost.8/C1525.4v.6.txt,877,/u/irowerojas/localLatin/canon/CORL.538.2/BN2123.87r.5.txt,CORL.538.2
1243,/u/irowerojas/localLatin/canon/Can.apost.9/C1525.4v.7.txt,Can.apost.9,1245,/u/irowerojas/localLatin/canon/Can.apost.9/KoeD213.5r.5.txt,173,/u/irowerojas/localLatin/canon/CANC.314.7/KoeD213.22r.1.txt,CANC.314.7
1245,/u/irowerojas/localLatin/canon/Can.apost.9/KoeD213.5r.5.txt,Can.apost.9,1243,/u/irowerojas/localLatin/canon/Can.apost.9/C1525.4v.7.txt,575,/u/irowerojas/localLatin/canon/CLAO.300.53/Brn425.21v.6.txt,CLAO.300.53
