example_id,model_name,model_short,model_type,layer,method,repr,pooling,D,tau,baseline_tau,abtt_tau,query_index,candidate_index,query_file_id,candidate_file_id,query_path,candidate_path,query_folder_id,candidate_folder_id,candidate_label,candidate_role,gold_similar,baseline_score,abtt_score,baseline_pred,abtt_pred,bucket,baseline_disagrees,baseline_margin,abtt_margin,baseline_margin_abs,abtt_margin_abs,bucket_slot,methods_available
464,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,21,20,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.15/D1723.519.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.15/Brn425.14v.1.txt,CAGD.506.15,CAGD.506.15,CAGD.506.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
465,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1448,1449,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.29/KoeD213.7r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.29/Vat5845.8v.6.txt,Can.apost.29,Can.apost.29,Can.apost.29,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
466,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1374,1376,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.16/BAV1341.7r.10.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.16/Hat42.145v.2.txt,Can.apost.16,Can.apost.16,Can.apost.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
467,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,774,770,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.6/KoeD213.26r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.6/Brn425.44r.5.txt,CNEO.315.6,CNEO.315.6,CNEO.315.6,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
468,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,868,865,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.20/KoeD213.16r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.20/C1525.13v.2.txt,CNIC.325.20,CNIC.325.20,CNIC.325.20,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
469,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,37,36,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.35/D1723.539.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.35/Brn425.36v.5.txt,CAGD.506.35,CAGD.506.35,CAGD.506.35,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
470,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,182,184,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.24/D1723.525.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.24/KoeD213.24v.4.txt,CANC.314.24,CANC.314.24,CANC.314.24,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
471,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1449,1446,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.29/Vat5845.8v.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.29/C1525.6r.4.txt,Can.apost.29,Can.apost.29,Can.apost.29,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
472,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,861,862,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.2/C1525.11r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.2/Hat42.150v.2.txt,CNIC.325.2,CNIC.325.2,CNIC.325.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
473,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,88,89,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.11/C1525.20r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.11/Hat42.158r.2.txt,CANC.314.11,CANC.314.11,CANC.314.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
474,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,829,828,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/KoeD213.15r.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.15/Hat42.153v.3.txt,CNIC.325.15,CNIC.325.15,CNIC.325.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
475,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,554,555,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.19/Hat42.165v.7.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.19/KoeD213.30v.4.txt,CGAN.355.19,CGAN.355.19,CGAN.355.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
476,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,111,107,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.15/D1723.525.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.15/BAV1341.12r.2.txt,CANC.314.15,CANC.314.15,CANC.314.15,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
477,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1382,1381,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.17/KoeD213.6r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.17/Hat42.145v.3.txt,Can.apost.17,Can.apost.17,Can.apost.17,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
478,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,821,822,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.14/BN1454.48v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.14/C1525.12v.4.txt,CNIC.325.14,CNIC.325.14,CNIC.325.14,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
479,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,752,753,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.3/BAV1341.12v.18.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.3/BN1454.58v.1.txt,CNEO.315.3,CNEO.315.3,CNEO.315.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
480,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,997,996,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.28/BN2123.91v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.28/BAV1341.55v.2.txt,CORL.511.28,CORL.511.28,CORL.511.28,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
481,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,952,953,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.1/BAV1341.54v.16.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.1/CamCC279.68.1.txt,CORL.511.1,CORL.511.1,CORL.511.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
482,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1263,1262,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.655.1/WlfH1062.12v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.655.1/BAV1341.94r.18.txt,CTOL.655.1,CTOL.655.1,CTOL.655.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
483,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,475,474,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.5/D1723.551.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.5/Brn425.51v.6.txt,CCHA.451.5,CCHA.451.5,CCHA.451.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
484,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,590,595,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.8/BN1454.59v.7.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.8/KoeD213.29v.6.txt,CGAN.355.8,CGAN.355.8,CGAN.355.8,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
485,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,819,817,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/Hat42.153v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/C1525.12v.3.txt,CNIC.325.13,CNIC.325.13,CNIC.325.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
486,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,854,856,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.19/C1525.13v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.19/KoeD213.15v.2.txt,CNIC.325.19,CNIC.325.19,CNIC.325.19,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
487,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1374,1378,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.16/BAV1341.7r.10.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.16/Vat5845.8r.1.txt,Can.apost.16,Can.apost.16,Can.apost.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
488,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,100,101,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/Hat42.158r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/KoeD213.22v.4.txt,CANC.314.13,CANC.314.13,CANC.314.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
489,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,480,479,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.7/D1723.524.10.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CCHA.451.7/Brn425.20v.3.txt,CCHA.451.7,CCHA.451.7,CCHA.451.7,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
490,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,991,992,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.26/BN2123.90v.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.26/Brn425.43v.2.txt,CORL.511.26,CORL.511.26,CORL.511.26,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
491,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,140,143,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.2/BAV1341.11r.10.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.2/Hat42.156r.2.txt,CANC.314.2,CANC.314.2,CANC.314.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
492,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1528,1530,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.43/BAV1341.7v.13.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.43/Hat42.148v.2.txt,Can.apost.43,Can.apost.43,Can.apost.43,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
493,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1117,1116,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.527.5/BAVPal575.6r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.527.5/BAV1341.64r.3.txt,CTOL.527.5,CTOL.527.5,CTOL.527.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
494,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,870,869,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.3/BN2123.96v.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.3/BN1454.46v.3.txt,CNIC.325.3,CNIC.325.3,CNIC.325.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
495,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,929,931,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORA.441.2/BAV1341.49v.11.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORA.441.2/Brn425.55v.11.txt,CORA.441.2,CORA.441.2,CORA.441.2,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
496,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,755,752,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.3/C1525.22v.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNEO.315.3/BAV1341.12v.18.txt,CNEO.315.3,CNEO.315.3,CNEO.315.3,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
497,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1197,1196,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.52/WlfH1062.11v.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.52/BAV1341.76r.1.txt,CTOL.633.52,CTOL.633.52,CTOL.633.52,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
498,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,661,660,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.32/D1723.524.2.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CLAO.300.32/Brn425.19v.3.txt,CLAO.300.32,CLAO.300.32,CLAO.300.32,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
499,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,287,289,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.21/Brn425.59r.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.21/D1723.558.5.txt,CANT.328.21,CANT.328.21,CANT.328.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
500,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1573,1574,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/KoeD213.10r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/Vat5845.10v.2.txt,Can.apost.50,Can.apost.50,Can.apost.50,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
501,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1573,1570,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/KoeD213.10r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.50/BN2123.89r.6.txt,Can.apost.50,Can.apost.50,Can.apost.50,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
502,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,155,156,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.21/BN1454.58r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.21/BN2123.100v.7.txt,CANC.314.21,CANC.314.21,CANC.314.21,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
503,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,808,811,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.12/BN2123.100r.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.12/D1723.522.3.txt,CNIC.325.12,CNIC.325.12,CNIC.325.12,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
504,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1596,1592,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.9/Vat5845.7v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.9/BAV1341.7r.3.txt,Can.apost.9,Can.apost.9,Can.apost.9,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
505,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1458,1456,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.30/KoeD213.7r.5.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.30/C1525.6r.5.txt,Can.apost.30,Can.apost.30,Can.apost.30,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
506,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1189,1190,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.49/BAV1341.75v.12.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CTOL.633.49/WlfH1062.10v.2.txt,CTOL.633.49,CTOL.633.49,CTOL.633.49,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
507,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,1347,1343,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.10/KoeD213.5v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/Can.apost.10/BAV1341.7r.4.txt,Can.apost.10,Can.apost.10,Can.apost.10,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
508,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,819,816,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/Hat42.153v.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.13/Brn425.15v.4.txt,CNIC.325.13,CNIC.325.13,CNIC.325.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
509,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,560,563,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.20/BN1454.60r.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.20/KoeD213.30v.5.txt,CGAN.355.20,CGAN.355.20,CGAN.355.20,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
510,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,228,227,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.1/C1525.27r.6.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANT.328.1/BAV1341.16v.26.txt,CANT.328.1,CANT.328.1,CANT.328.1,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
511,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,69,68,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.62/D1723.530.12.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CAGD.506.62/Brn425.27v.3.txt,CAGD.506.62,CAGD.506.62,CAGD.506.62,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
512,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,100,96,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/Hat42.158r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/BAV1341.11v.9.txt,CANC.314.13,CANC.314.13,CANC.314.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
513,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,963,964,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.16/BAV1341.55r.4.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CORL.511.16/BN2123.93r.8.txt,CORL.511.16,CORL.511.16,CORL.511.16,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
514,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,889,886,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.5/KoeD213.12r.3.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.5/BN2123.76r.3.txt,CNIC.325.5,CNIC.325.5,CNIC.325.5,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
515,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,96,98,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/BAV1341.11v.9.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CANC.314.13/BN2123.101v.8.txt,CANC.314.13,CANC.314.13,CANC.314.13,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
516,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,805,803,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.11/Hat42.153r.1.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CNIC.325.11/C1525.12v.1.txt,CNIC.325.11,CNIC.325.11,CNIC.325.11,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
517,google/mt5-base,mT5-base,t5,1,abtt_optimal,hidden,mean,10,0.4371859296482412,0.9949748743718592,0.4371859296482412,,,596,599,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.9/BN1454.59v.8.txt,/projects/beto/irowerojas/localLatin/data/canon_labelled/CGAN.355.9/KoeD213.29v.7.txt,CGAN.355.9,CGAN.355.9,CGAN.355.9,pair_example,1,,,,,rand_similar,,,,,,,"ig,bertscore,ot,attention_weighted,dla,attention_standalone,retrieval_mark"
